date,name,location,humidity,temperature,sound,id
2016-03-20 03:21:00,robo-sensor-pad-189082Yb40fcKEcA,United Kingdom,81,32,55,189082
2016-03-20 03:21:00,robo-meter-gauge-189083XunCF,Russia,93,29,51,189083
2016-03-20 03:21:00,robo-sensor-pad-1890842uzGMezlDC,Japan,62,18,19,189084
2016-03-20 03:21:00,robo-therm-stick-189085XYT8nE,United States,68,30,66,189085
2016-03-20 03:21:00,robo-sensor-pad-189086ELUkM6z8F,Mexico,43,30,28,189086
2016-03-20 03:21:00,robo-device-mac-189087MpMXf,United States,88,14,27,189087
2016-03-20 03:21:00,robo-sensor-pad-189088z11hC,United States,35,10,4,189088
2016-03-20 03:21:00,robo-meter-gauge-189089oZfMBlg6dx,Sweden,45,11,92,189089
2016-03-20 03:21:00,robo-sensor-pad-189090vAJ3aWy,Netherlands,76,20,6,189090
2016-03-20 03:21:00,robo-meter-gauge-189091HD9KdPBwgd,United States,49,31,21,189091
2016-03-20 03:21:00,robo-sensor-pad-189092HSFPDncz6n,United States,76,18,64,189092
2016-03-20 03:21:00,robo-device-mac-189093LuGhs9VLks,United States,39,34,68,189093
2016-03-20 03:21:00,robo-sensor-pad-189094JNpR77,Indonesia,59,21,4,189094
2016-03-20 03:21:00,robo-therm-stick-189095MIRZie79,Republic of Korea,37,16,90,189095
2016-03-20 03:21:00,robo-sensor-pad-1890966AS6PLRw,Switzerland,32,34,37,189096
2016-03-20 03:21:00,robo-meter-gauge-189097P01SUj,Mauritius,52,14,26,189097
2016-03-20 03:21:00,robo-sensor-pad-1890981d1XB,Canada,88,30,1,189098
2016-03-20 03:21:00,robo-device-mac-189099hdkPnPGRQ,United States,91,34,95,189099
2016-03-20 03:21:00,robo-sensor-pad-189100t32cs0,United States,41,34,14,189100
2016-03-20 03:21:00,robo-meter-gauge-1891011w10R,United States,93,29,60,189101
2016-03-20 03:21:00,robo-sensor-pad-1891024kcqi,Taiwan,73,12,30,189102
2016-03-20 03:21:00,robo-meter-gauge-189103PicOfMLsbY,Republic of Korea,41,23,82,189103
2016-03-20 03:21:00,robo-sensor-pad-189104qx44NWC9y,United States,55,15,19,189104
2016-03-20 03:21:00,robo-device-mac-189105mJCOSFC,United States,71,10,43,189105
2016-03-20 03:21:00,robo-sensor-pad-189106zObCrF3LP,United States,38,30,39,189106
2016-03-20 03:21:00,robo-meter-gauge-189107PAZTak,Germany,94,15,73,189107
2016-03-20 03:21:00,robo-sensor-pad-189108PZOva,New Zealand,37,14,84,189108
2016-03-20 03:21:00,robo-meter-gauge-189109FdOKp9aQwz,Poland,52,27,38,189109
2016-03-20 03:21:00,robo-sensor-pad-189110GI6sPc8Ht,United States,38,21,21,189110
2016-03-20 03:21:00,robo-device-mac-1891111Ee1fl,China,75,21,6,189111
2016-03-20 03:21:00,robo-sensor-pad-189112sIalmj,United States,27,30,98,189112
2016-03-20 03:21:00,robo-meter-gauge-189113OandhT,Republic of Korea,88,32,39,189113
2016-03-20 03:21:00,robo-sensor-pad-1891147KeDhG0,United States,57,13,77,189114
2016-03-20 03:21:00,robo-therm-stick-189115s8haOR,Indonesia,54,26,12,189115
2016-03-20 03:21:00,robo-sensor-pad-189116aCucfGw,United States,69,18,11,189116
2016-03-20 03:21:00,robo-device-mac-189117eHhUsW11n,Brazil,47,20,55,189117
2016-03-20 03:21:00,robo-sensor-pad-189118UhAacYkR,Japan,61,28,52,189118
2016-03-20 03:21:00,robo-meter-gauge-189119fQdN0cHZmG,Republic of Korea,47,31,1,189119
2016-03-20 03:21:00,robo-sensor-pad-189120Ni5zbRh,United States,91,11,18,189120
2016-03-20 03:21:00,robo-meter-gauge-189121zpznJ,Denmark,80,27,17,189121
2016-03-20 03:21:00,robo-sensor-pad-189122RbCBd,United States,33,12,64,189122
2016-03-20 03:21:00,robo-device-mac-189123ZDKS5,Latvia,35,24,27,189123
2016-03-20 03:21:00,robo-sensor-pad-189124LxKsUB846o,Japan,42,23,63,189124
2016-03-20 03:21:00,robo-therm-stick-189125pKWyrNcP2,Japan,95,29,41,189125
2016-03-20 03:21:00,robo-sensor-pad-189126bsuFns1,Japan,78,30,46,189126
2016-03-20 03:21:00,robo-meter-gauge-1891277N532GE,India,70,16,69,189127
2016-03-20 03:21:00,robo-sensor-pad-189128qBpgz1lfM,United Kingdom,84,27,68,189128
2016-03-20 03:21:00,robo-device-mac-189129CEBcOU0GP,United States,35,28,47,189129
2016-03-20 03:21:00,robo-sensor-pad-189130bS9dj7jn,United States,71,28,53,189130
2016-03-20 03:21:00,robo-meter-gauge-189131vsuVvss,United States,61,28,13,189131
2016-03-20 03:21:00,robo-sensor-pad-189132ArpCyAV,United States,51,12,34,189132
2016-03-20 03:21:00,robo-meter-gauge-18913342OW540f,United States,75,13,12,189133
2016-03-20 03:21:00,robo-sensor-pad-189134zRcnNtrlI,China,51,22,88,189134
2016-03-20 03:21:00,robo-device-mac-189135z6IkY,United States,37,31,88,189135
2016-03-20 03:21:00,robo-sensor-pad-189136Y8kT1,United States,99,30,13,189136
2016-03-20 03:21:00,robo-meter-gauge-189137p8sfeSb5,United States,46,28,53,189137
2016-03-20 03:21:00,robo-sensor-pad-189138oFZUXrry6,United States,29,27,23,189138
2016-03-20 03:21:00,robo-meter-gauge-189139uZNfwK,United Kingdom,53,18,21,189139
2016-03-20 03:21:00,robo-sensor-pad-189140UArIfD4Y,United States,36,22,34,189140
2016-03-20 03:21:00,robo-device-mac-189141442q4eIGx,United States,65,31,81,189141
2016-03-20 03:21:00,robo-sensor-pad-189142y0ke9RcD,Mexico,90,19,35,189142
2016-03-20 03:21:00,robo-meter-gauge-189143mlnzBnfLr,United States,91,31,78,189143
2016-03-20 03:21:00,robo-sensor-pad-1891448YtKDl,France,33,21,57,189144
2016-03-20 03:21:00,robo-therm-stick-189145rL1XcvvCrN,United Kingdom,65,31,32,189145
2016-03-20 03:21:00,robo-sensor-pad-189146tEE1q96Fc,China,44,31,98,189146
2016-03-20 03:21:00,robo-device-mac-189147YiTnIVAhA,China,39,13,58,189147
2016-03-20 03:21:00,robo-sensor-pad-1891482hoDr2sG,Republic of Korea,75,25,61,189148
2016-03-20 03:21:00,robo-meter-gauge-189149MbXxMd,Spain,94,21,26,189149
2016-03-20 03:21:00,robo-sensor-pad-189150mYohR7F48,United States,69,22,78,189150
2016-03-20 03:21:00,robo-meter-gauge-189151AaFw5HWlz,Switzerland,96,30,48,189151
2016-03-20 03:21:00,robo-sensor-pad-189152TapLh,United States,82,30,9,189152
2016-03-20 03:21:00,robo-device-mac-189153Bs4YxAakFg,United States,65,32,4,189153
2016-03-20 03:21:00,robo-sensor-pad-189154Ipuh8nf4ss,United States,59,20,16,189154
2016-03-20 03:21:00,robo-therm-stick-189155iwgSpc6okd,Republic of Korea,43,22,77,189155
2016-03-20 03:21:00,robo-sensor-pad-189156BPF6pwLK,United States,95,31,88,189156
2016-03-20 03:21:00,robo-meter-gauge-189157NpfgZA4o,United States,74,16,55,189157
2016-03-20 03:21:00,robo-sensor-pad-189158zy1tM6D,United States,72,18,94,189158
2016-03-20 03:21:00,robo-device-mac-189159nKpH0dnr,Russia,61,22,22,189159
2016-03-20 03:21:00,robo-sensor-pad-18916046yzgg,Germany,47,13,71,189160
2016-03-20 03:21:00,robo-meter-gauge-189161AexS85f,Republic of Korea,96,31,34,189161
2016-03-20 03:21:00,robo-sensor-pad-189162wH1E9TQ9D,United States,95,13,50,189162
2016-03-20 03:21:00,robo-meter-gauge-189163Xym3Kq5A,Republic of Korea,41,30,96,189163
2016-03-20 03:21:00,robo-sensor-pad-1891640YifFanN,Republic of Korea,31,24,3,189164
2016-03-20 03:21:00,robo-device-mac-189165UawaNSEcp,United States,91,25,25,189165
2016-03-20 03:21:00,robo-sensor-pad-189166FwbmWxvk4,United States,52,33,28,189166
2016-03-20 03:21:00,robo-meter-gauge-189167o1Tro,United States,28,23,76,189167
2016-03-20 03:21:00,robo-sensor-pad-189168qe4qY,United States,86,28,75,189168
2016-03-20 03:21:00,robo-meter-gauge-189169eM8kPhFS,Argentina,38,32,77,189169
2016-03-20 03:21:00,robo-sensor-pad-1891703wZH40x,Belgium,65,18,73,189170
2016-03-20 03:21:00,robo-device-mac-1891716fHInn,Thailand,27,21,10,189171
2016-03-20 03:21:00,robo-sensor-pad-189172GpvJCQp,United States,61,24,56,189172
2016-03-20 03:21:00,robo-meter-gauge-189173mBvfP6XCuG,Japan,94,10,65,189173
2016-03-20 03:21:00,robo-sensor-pad-189174pLLufXJcqg,United States,50,30,94,189174
2016-03-20 03:21:00,robo-therm-stick-189175XWrEjfqZw,France,59,28,73,189175
2016-03-20 03:21:00,robo-sensor-pad-189176GbDHpUXKXk,China,94,31,59,189176
2016-03-20 03:21:00,robo-device-mac-189177cXrBWqwpx,Russia,98,11,73,189177
2016-03-20 03:21:00,robo-sensor-pad-189178TbGl78EM,Republic of Korea,94,26,91,189178
2016-03-20 03:21:00,robo-meter-gauge-189179PmQpMSo,,98,10,44,189179
2016-03-20 03:21:00,robo-sensor-pad-189180a7rLpr8M,United States,51,17,9,189180
2016-03-20 03:21:00,robo-meter-gauge-189181N3GKF,,59,23,62,189181
2016-03-20 03:21:00,robo-sensor-pad-1891827v8jg84c,Germany,83,18,67,189182
2016-03-20 03:21:00,robo-device-mac-189183lNHbVCpNth,Israel,27,26,63,189183
2016-03-20 03:21:00,robo-sensor-pad-1891843OGYo6IrJ,Ukraine,65,27,6,189184
2016-03-20 03:21:00,robo-therm-stick-189185x6MfzR,United States,49,31,16,189185
2016-03-20 03:21:00,robo-sensor-pad-189186EhYaNuAj,United States,55,19,26,189186
2016-03-20 03:21:00,robo-meter-gauge-189187KO6jZ3e,United States,36,14,76,189187
2016-03-20 03:21:00,robo-sensor-pad-189188lWuLmVa,Romania,52,17,10,189188
2016-03-20 03:21:00,robo-device-mac-189189WfkcQu,France,63,33,30,189189
2016-03-20 03:21:00,robo-sensor-pad-189190qmtwhLC,Sweden,35,11,30,189190
2016-03-20 03:21:00,robo-meter-gauge-189191jSS51Jz7t,Czech Republic,84,22,2,189191
2016-03-20 03:21:00,robo-sensor-pad-189192LzKYBPlB,Bolivia,97,19,49,189192
2016-03-20 03:21:00,robo-meter-gauge-1891938eiS2Ctamc,Republic of Korea,29,29,63,189193
2016-03-20 03:21:00,robo-sensor-pad-189194uFYEAjY9,United States,48,28,85,189194
2016-03-20 03:21:00,robo-device-mac-189195gldze0gkY5,Japan,92,24,0,189195
2016-03-20 03:21:00,robo-sensor-pad-189196X1UykKJ6ca,Japan,71,33,54,189196
2016-03-20 03:21:00,robo-meter-gauge-189197Ma6QT,United States,76,24,47,189197
2016-03-20 03:21:00,robo-sensor-pad-189198lxlHuunME,Morocco,87,28,85,189198
2016-03-20 03:21:00,robo-meter-gauge-189199Y3Pxexgn,United States,55,30,62,189199
2016-03-20 03:21:00,robo-sensor-pad-1892006Nwg2DW7eG,Republic of Korea,52,34,52,189200
2016-03-20 03:21:00,robo-device-mac-1892010Ja7l9qn,Netherlands,56,15,35,189201
2016-03-20 03:21:00,robo-sensor-pad-189202OL8Ze7zw0Y,China,49,20,99,189202
2016-03-20 03:21:00,robo-meter-gauge-189203k8u51q,Japan,75,16,43,189203
2016-03-20 03:21:00,robo-sensor-pad-189204o8X6AEHki,United States,81,24,29,189204
2016-03-20 03:21:00,robo-therm-stick-189205svnZzT4SP,United States,44,13,40,189205
2016-03-20 03:21:00,robo-sensor-pad-189206CdP09G9Sr,Singapore,50,30,87,189206
2016-03-20 03:21:00,robo-device-mac-189207JUt1jpsiu,United States,29,34,44,189207
2016-03-20 03:21:00,robo-sensor-pad-189208PvyWx,Curaçao,25,34,93,189208
2016-03-20 03:21:00,robo-meter-gauge-189209vzxgXxc2QA,China,80,16,14,189209
2016-03-20 03:21:00,robo-sensor-pad-189210EO79hWL,United States,91,12,84,189210
2016-03-20 03:21:00,robo-meter-gauge-189211A12lpj,United States,29,10,78,189211
2016-03-20 03:21:00,robo-sensor-pad-1892124naRHM6MM,Spain,71,11,77,189212
2016-03-20 03:21:00,robo-device-mac-1892132Ps8pl,United States,41,28,40,189213
2016-03-20 03:21:00,robo-sensor-pad-189214SiR7m06D7,United States,86,15,26,189214
2016-03-20 03:21:00,robo-therm-stick-189215qgvbVU,United States,83,21,21,189215
2016-03-20 03:21:00,robo-sensor-pad-189216wy44P,United States,70,26,0,189216
2016-03-20 03:21:00,robo-meter-gauge-189217NFAF3bN,Netherlands,36,10,38,189217
2016-03-20 03:21:00,robo-sensor-pad-189218SUPfs,Mexico,47,33,56,189218
2016-03-20 03:21:00,robo-device-mac-189219o7PJd,Netherlands,82,18,45,189219
2016-03-20 03:21:00,robo-sensor-pad-189220OepYH,Republic of Korea,86,24,9,189220
2016-03-20 03:21:00,robo-meter-gauge-189221w2M47lylO7,Bulgaria,26,12,65,189221
2016-03-20 03:21:00,robo-sensor-pad-189222IKOHp,China,89,31,34,189222
2016-03-20 03:21:00,robo-meter-gauge-189223qJkT07N,United States,58,16,46,189223
2016-03-20 03:21:00,robo-sensor-pad-189224EixUsj8,Russia,97,14,37,189224
2016-03-20 03:21:00,robo-device-mac-189225azObMvX,United States,43,24,51,189225
2016-03-20 03:21:00,robo-sensor-pad-189226KlXku,Japan,51,22,65,189226
2016-03-20 03:21:00,robo-meter-gauge-189227M4kUmH,United States,45,29,10,189227
2016-03-20 03:21:00,robo-sensor-pad-189228egQfHf,Canada,30,12,15,189228
2016-03-20 03:21:00,robo-meter-gauge-1892299TCLhwF,China,97,33,91,189229
2016-03-20 03:21:00,robo-sensor-pad-189230fusRpMDjV,Russia,81,16,52,189230
2016-03-20 03:21:00,robo-device-mac-189231InNyYQX5,Canada,61,17,47,189231
2016-03-20 03:21:00,robo-sensor-pad-189232eh97oq,United States,74,24,21,189232
2016-03-20 03:21:00,robo-meter-gauge-189233scKu6,Japan,36,22,61,189233
2016-03-20 03:21:00,robo-sensor-pad-18923469qgkeaAR,Pakistan,44,28,23,189234
2016-03-20 03:21:00,robo-therm-stick-189235k9aNwiL,Australia,48,18,90,189235
2016-03-20 03:21:00,robo-sensor-pad-189236Btod68yh,France,84,11,26,189236
2016-03-20 03:21:00,robo-device-mac-1892371L3W3r,Hong Kong,77,19,59,189237
2016-03-20 03:21:00,robo-sensor-pad-1892380O0eG09,United States,43,11,71,189238
2016-03-20 03:21:00,robo-meter-gauge-18923916dm7H4,Uruguay,40,29,34,189239
2016-03-20 03:21:00,robo-sensor-pad-189240vvnuUl4T7,Israel,62,23,16,189240
2016-03-20 03:21:00,robo-meter-gauge-189241JTOSgSdq,Japan,77,12,9,189241
2016-03-20 03:21:00,robo-sensor-pad-189242nuMLoOI,France,75,27,42,189242
2016-03-20 03:21:00,robo-device-mac-189243zpiEy7,Germany,73,27,32,189243
2016-03-20 03:21:00,robo-sensor-pad-1892442fd7Dt3Hex,United States,73,32,9,189244
2016-03-20 03:21:00,robo-therm-stick-189245A3I0WMJnrD,United States,50,17,88,189245
2016-03-20 03:21:00,robo-sensor-pad-189246mDRO8uEAAn,United Kingdom,99,25,61,189246
2016-03-20 03:21:00,robo-meter-gauge-189247JlC6p,Mexico,52,33,46,189247
2016-03-20 03:21:00,robo-sensor-pad-1892484quLdGa69k,United States,26,21,1,189248
2016-03-20 03:21:00,robo-device-mac-189249gXXm8,Canada,61,20,9,189249
2016-03-20 03:21:00,robo-sensor-pad-189250kyPCldNr,Switzerland,65,12,95,189250
2016-03-20 03:21:00,robo-meter-gauge-189251ccTRQ,United States,65,19,41,189251
2016-03-20 03:21:00,robo-sensor-pad-189252Q1sKyMD9CL,Russia,77,28,42,189252
2016-03-20 03:21:00,robo-meter-gauge-189253w8Q44kzaAY,United States,31,14,87,189253
2016-03-20 03:21:00,robo-sensor-pad-189254Xc5xRCapp,United States,95,21,57,189254
2016-03-20 03:21:00,robo-device-mac-189255SNssj,Sweden,26,23,14,189255
2016-03-20 03:21:00,robo-sensor-pad-189256bYOkjc,United States,36,19,87,189256
2016-03-20 03:21:00,robo-meter-gauge-189257QtfOJ6Ve0h,Estonia,62,17,89,189257
2016-03-20 03:21:00,robo-sensor-pad-189258tExTvlN23,Taiwan,67,19,39,189258
2016-03-20 03:21:00,robo-meter-gauge-189259Fq22Hs,Tanzania,83,24,41,189259
2016-03-20 03:21:00,robo-sensor-pad-189260eWeWoTX9a,United States,51,21,87,189260
2016-03-20 03:21:00,robo-device-mac-189261cRS8E5l,United States,81,11,2,189261
2016-03-20 03:21:00,robo-sensor-pad-189262aIMdlHnF0,Japan,60,22,34,189262
2016-03-20 03:21:00,robo-meter-gauge-189263wvsLKI6I2S,United States,25,11,27,189263
2016-03-20 03:21:00,robo-sensor-pad-189264o0Dj32oBC,United States,57,30,50,189264
2016-03-20 03:21:00,robo-therm-stick-189265EEP6G,Turkey,94,23,93,189265
2016-03-20 03:21:00,robo-sensor-pad-189266TzFDiZ8,Brazil,69,27,67,189266
2016-03-20 03:21:00,robo-device-mac-189267Jz7Xg,,97,11,39,189267
2016-03-20 03:21:00,robo-sensor-pad-1892681kT7Z5x2h,United Kingdom,57,12,24,189268
2016-03-20 03:21:00,robo-meter-gauge-189269Y7YhSHI,Singapore,84,20,22,189269
2016-03-20 03:21:00,robo-sensor-pad-189270GnRq1h,China,74,11,24,189270
2016-03-20 03:21:00,robo-meter-gauge-189271cRFIa,Sweden,85,23,91,189271
2016-03-20 03:21:00,robo-sensor-pad-189272u47N2EPRYG,United States,58,17,58,189272
2016-03-20 03:21:00,robo-device-mac-189273HzF9F,United Kingdom,83,14,91,189273
2016-03-20 03:21:00,robo-sensor-pad-189274LDmbG,Russia,48,22,46,189274
2016-03-20 03:21:00,robo-therm-stick-189275KLeK6Zb,United Kingdom,50,10,40,189275
2016-03-20 03:21:00,robo-sensor-pad-189276li1SoIo,Czech Republic,73,33,84,189276
2016-03-20 03:21:00,robo-meter-gauge-1892777RnRrgD,United States,88,26,6,189277
2016-03-20 03:21:00,robo-sensor-pad-189278mS3sYM8iGT,United States,30,33,85,189278
2016-03-20 03:21:00,robo-device-mac-189279VQgRDDR,Turkey,69,30,87,189279
2016-03-20 03:21:00,robo-sensor-pad-189280g6DgZTSHI,United States,79,26,13,189280
2016-03-20 03:21:00,robo-meter-gauge-1892815SHVG,United States,86,31,21,189281
2016-03-20 03:21:00,robo-sensor-pad-189282d7AzIA,United States,95,24,44,189282
2016-03-20 03:21:00,robo-meter-gauge-189283FJL9DP8y,United States,67,16,74,189283
2016-03-20 03:21:00,robo-sensor-pad-189284KGNSXbwK,United States,69,22,50,189284
2016-03-20 03:21:00,robo-device-mac-189285NQKYkmX8,Denmark,94,29,68,189285
2016-03-20 03:21:00,robo-sensor-pad-189286KqkxAaZrZp,Brazil,40,12,96,189286
2016-03-20 03:21:00,robo-meter-gauge-189287T6w2d,Guatemala,84,13,38,189287
2016-03-20 03:21:00,robo-sensor-pad-189288Bb9rRRr,China,89,26,98,189288
2016-03-20 03:21:00,robo-meter-gauge-189289O3Fw1SD,United States,47,23,75,189289
2016-03-20 03:21:00,robo-sensor-pad-189290c4fEyB,India,53,14,24,189290
2016-03-20 03:21:00,robo-device-mac-1892917uVhRq8,France,76,20,76,189291
2016-03-20 03:21:00,robo-sensor-pad-189292Ph2iemeGJ,Poland,34,24,49,189292
2016-03-20 03:21:00,robo-meter-gauge-189293S54szY,South Africa,94,20,80,189293
2016-03-20 03:21:00,robo-sensor-pad-189294nSFeBxTbP,Poland,70,11,38,189294
2016-03-20 03:21:00,robo-therm-stick-189295u6mF0d,United States,87,21,69,189295
2016-03-20 03:21:00,robo-sensor-pad-189296K15J0Y,Canada,28,10,59,189296
2016-03-20 03:21:00,robo-device-mac-189297bcgKEaYs0,United States,65,16,13,189297
2016-03-20 03:21:00,robo-sensor-pad-189298C8EZCEBr,United States,67,28,17,189298
2016-03-20 03:21:00,robo-meter-gauge-189299P4dQMG,Japan,36,14,75,189299
2016-03-20 03:21:00,robo-sensor-pad-189300F2JKSFm8,Nicaragua,72,16,90,189300
2016-03-20 03:21:00,robo-meter-gauge-18930121H9lnl,Czech Republic,51,20,73,189301
2016-03-20 03:21:00,robo-sensor-pad-1893029GRYeTbgI2,United States,57,34,99,189302
2016-03-20 03:21:00,robo-device-mac-18930398OFQiRS,China,50,21,96,189303
2016-03-20 03:21:00,robo-sensor-pad-189304b9yj0ROJ,Japan,48,16,25,189304
2016-03-20 03:21:00,robo-therm-stick-189305C1Bpy,Latvia,29,19,81,189305
2016-03-20 03:21:00,robo-sensor-pad-189306gXTJnY,United States,52,11,2,189306
2016-03-20 03:21:00,robo-meter-gauge-189307bvU6hh,Argentina,25,24,27,189307
2016-03-20 03:21:00,robo-sensor-pad-189308pJ96Q85,United States,49,34,15,189308
2016-03-20 03:21:00,robo-device-mac-189309Y4pUP,Ukraine,88,31,18,189309
2016-03-20 03:21:00,robo-sensor-pad-189310b4aUwF5dtQ,United Kingdom,78,21,78,189310
2016-03-20 03:21:00,robo-meter-gauge-189311NMTCUsE,United States,45,25,34,189311
2016-03-20 03:21:00,robo-sensor-pad-189312gjbN970HdJ,Italy,27,21,5,189312
2016-03-20 03:21:00,robo-meter-gauge-189313OFPscaJBfB,Japan,91,18,98,189313
2016-03-20 03:21:00,robo-sensor-pad-189314WnX0mBmbYh,Germany,60,33,19,189314
2016-03-20 03:21:00,robo-device-mac-189315K0b4rSjrz,United States,34,17,38,189315
2016-03-20 03:21:00,robo-sensor-pad-189316eyJGbReo,United States,86,12,75,189316
2016-03-20 03:21:00,robo-meter-gauge-189317ZpkUyoZVw,United States,61,32,43,189317
2016-03-20 03:21:00,robo-sensor-pad-189318CUHRZb,United Kingdom,67,10,24,189318
2016-03-20 03:21:00,robo-meter-gauge-189319ZVdhEds,United States,93,20,56,189319
2016-03-20 03:21:00,robo-sensor-pad-189320oUnBS,Denmark,31,20,73,189320
2016-03-20 03:21:00,robo-device-mac-1893213MUZ12W,United States,65,27,16,189321
2016-03-20 03:21:00,robo-sensor-pad-189322xskmCmKN,Japan,55,23,0,189322
2016-03-20 03:21:00,robo-meter-gauge-1893236SW08M,Canada,41,31,64,189323
2016-03-20 03:21:00,robo-sensor-pad-189324s2rH8,Japan,39,27,50,189324
2016-03-20 03:21:00,robo-therm-stick-189325NhCHkAZ,United States,92,27,82,189325
2016-03-20 03:21:00,robo-sensor-pad-189326mTPQOQva,Russia,89,31,42,189326
2016-03-20 03:21:00,robo-device-mac-1893270FwBO,Republic of Korea,83,31,61,189327
2016-03-20 03:21:00,robo-sensor-pad-189328Uf9ib6vlZ,Hong Kong,60,13,28,189328
2016-03-20 03:21:00,robo-meter-gauge-1893298NH8KZ,China,78,19,31,189329
2016-03-20 03:21:00,robo-sensor-pad-189330EwHimYdx,United States,52,29,53,189330
2016-03-20 03:21:00,robo-meter-gauge-189331aNZy4uWW,United States,78,15,96,189331
2016-03-20 03:21:00,robo-sensor-pad-189332JSJqziK,Australia,68,22,18,189332
2016-03-20 03:21:00,robo-device-mac-189333NLdsD,China,41,12,1,189333
2016-03-20 03:21:00,robo-sensor-pad-189334ZMsOTAS5,Ukraine,98,15,39,189334
2016-03-20 03:21:00,robo-therm-stick-189335smhcEPrgz,France,75,27,18,189335
2016-03-20 03:21:00,robo-sensor-pad-189336F8f1xVjOrJ,United States,83,32,64,189336
2016-03-20 03:21:00,robo-meter-gauge-189337bKhKjIb,Israel,96,11,89,189337
2016-03-20 03:21:00,robo-sensor-pad-189338nvYgzCo0v,Republic of Korea,68,30,5,189338
2016-03-20 03:21:00,robo-device-mac-189339FyK0aACo,Japan,54,12,4,189339
2016-03-20 03:21:00,robo-sensor-pad-189340yxR4I35,China,52,16,18,189340
2016-03-20 03:21:00,robo-meter-gauge-189341LoN400Zg,Switzerland,62,25,35,189341
2016-03-20 03:21:00,robo-sensor-pad-1893426MOZeEfE,United States,67,21,37,189342
2016-03-20 03:21:00,robo-meter-gauge-189343clZqCI,Argentina,33,12,89,189343
2016-03-20 03:21:00,robo-sensor-pad-1893446GbNe,United States,62,34,1,189344
2016-03-20 03:21:00,robo-device-mac-189345BeK7JT9vmV,Australia,81,17,88,189345
2016-03-20 03:21:00,robo-sensor-pad-189346FVhDx,United States,38,19,76,189346
2016-03-20 03:21:00,robo-meter-gauge-189347a2Uzt,Italy,87,34,26,189347
2016-03-20 03:21:00,robo-sensor-pad-189348AzqXDzj,Bulgaria,90,26,51,189348
2016-03-20 03:21:00,robo-meter-gauge-189349g6TgnAR6YE,Republic of Korea,50,20,78,189349
2016-03-20 03:21:00,robo-sensor-pad-1893505VuDMfQ,Canada,44,22,43,189350
2016-03-20 03:21:00,robo-device-mac-1893513OFK9c,Poland,61,26,61,189351
2016-03-20 03:21:00,robo-sensor-pad-189352XoYFWG,United States,64,32,32,189352
2016-03-20 03:21:00,robo-meter-gauge-189353OA0kFtKMEL,Spain,88,29,81,189353
2016-03-20 03:21:00,robo-sensor-pad-1893546ynkL,United States,67,33,64,189354
2016-03-20 03:21:00,robo-therm-stick-189355qbgdE96r,United States,46,34,76,189355
2016-03-20 03:21:00,robo-sensor-pad-189356VZCZp7f,China,78,16,23,189356
2016-03-20 03:21:00,robo-device-mac-189357W3RiSGs0G,Iran,47,26,78,189357
